序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
13,300122,智飞生物,19.966859817504883,14.48,892674496,20479154471.04,34662075493.12,4.359419822692871,173654962,093000,093000,0,1/1,1,生物制品,20260820
14,603590,康辰药业,9.996795654296875,34.33,88614847,5431811965.41,5458829675.41,1.6314083337783813,59093224,093001,093001,0,1/1,1,生物制品,20260820
15,002940,昂利康,9.988385200500488,28.41,520697280,5263657295.28,5731097764.26,10.007668495178223,110562628,093003,100018,1,1/1,1,化学制药,20260820
16,600613,神奇制药,10.025707244873047,8.56,514941968,4102979011.6800003,4571653169.92,12.550951957702637,339477461,093004,093004,0,6/5,1,化学制药,20260820
17,002365,永安药业,9.97906494140625,15.76,1141291968,3865746239.92,4644196136.96,29.80791664123535,26855040,093006,143803,5,3/2,1,化学制药,20260820
18,000590,古汉医药,9.988649368286133,9.69,33544631,2319384126.63,2320476577.23,1.4548598527908325,16799252,093024,093024,0,1/1,1,中药Ⅱ,20260820
19,920344,三元基因,29.9737548828125,24.76,134015324,2815909216.84,3016015600.0,4.886692047119141,93263293,093030,093030,0,1/1,1,生物制品,20260820
20,688105,诺唯赞,19.98119354248047,25.52,323206288,13193458833.28,13193459037.44,2.467048406600952,184255778,093102,093102,0,1/1,1,生物制品,20260820
21,600127,金健米业,9.974424362182617,8.6,2357097472,5519335674.8,5519335657.599999,43.407379150390625,54634940,093106,130427,9,4/4,4,农产品加,20260820
22,000710,贝瑞基因,9.97652530670166,9.37,142630809,3087695378.5099998,3312496192.64,4.648985862731934,31012826,093112,093112,0,1/1,1,医疗服务,20260820
23,603801,志邦家居,10.045661926269531,7.23,147231727,3140361222.09,3140361258.2400002,4.756082534790039,41086557,093125,093319,1,2/2,2,家居用品,20260820
24,603988,中电电机,10.015567779541016,21.2,135831445,4986240000.0,4986240000.0,2.7405612468719482,33574440,093138,093653,5,1/1,1,电机Ⅱ,20260820
25,601700,风范股份,9.970674514770508,7.5,612844896,8540679750.0,8540679720.0,7.248906135559082,111732240,093141,093217,1,14/8,1,电网设备,20260820
26,002030,达安基因,9.944750785827637,5.97,213092196,8378572811.04,8378572811.04,2.5610554218292236,84974263,093145,093218,1,1/1,1,医疗器械,20260820
27,688114,华大智造,20.00347137451172,69.11,467601056,28724716194.64,28785431817.6,1.6624248027801514,171291968,093220,093220,0,1/1,1,医疗器械,20260820
28,001210,金房能源,10.018484115600586,29.76,145946381,3970575956.1600003,6533443320.96,3.722773313522339,130432544,093221,093306,1,1/1,1,电力,20260820
29,300841,康华生物,19.99601936340332,60.31,506960592,7332208393.54,7837097478.690001,6.962749481201172,148208025,093254,093254,0,1/1,1,生物制品,20260820
30,688426,康为世纪,19.9895076751709,22.87,47767775,2566644480.1600003,2572731284.92,1.8977707624435425,29283800,093255,093407,1,1/1,1,医疗器械,20260820
31,603036,如通股份,10.014204978942871,15.49,284477840,3191033327.25,3191033327.25,9.064828872680664,15658841,093327,110318,3,1/1,1,专用设备,20260820
32,002880,卫光生物,10.0,21.89,58704783,4964652000.0,4964652000.0,1.194711685180664,55848920,093345,093345,0,1/1,1,生物制品,20260820
33,603392,万泰生物,9.996429443359375,30.81,208890650,38955942291.24,38955942168.0,0.5399757027626038,95608852,093354,093354,0,1/1,1,医疗器械,20260820
34,002743,富煌钢构,9.950248718261719,4.42,200992734,1920803722.76,1923886681.6,10.715922355651855,9900800,093421,094539,4,3/2,1,专业工程,20260820
35,000017,深中华A,10.051107406616211,6.46,66504400,2847709803.46,4452134634.88,2.3752493858337402,33997532,093439,093439,0,1/1,1,饰品,20260820
36,000520,凤凰航运,9.975062370300293,4.41,135718201,4463288036.55,4463288040.96,3.093320369720459,68280100,093712,093712,0,4/2,1,航运港口,20260820
37,601877,正泰电器,10.004185676574707,26.28,1034728768,56474904689.28,56474904689.28,1.8441184759140015,99737856,093732,101035,1,1/1,1,电网设备,20260820
38,603285,键邦股份,10.0,37.51,175136820,2336752217.7999997,6001600000.0,7.614022731781006,110436942,093749,093749,0,4/2,1,化学制品,20260820
39,301166,优宁维,20.01409339904785,34.06,184690587,1921681140.0800002,2934898020.0800004,9.88013744354248,134829234,093754,093754,0,1/1,1,生物制品,20260820
40,603376,大明电子,9.992254257202148,28.4,119941809,908822720.0,11360028627.199999,13.344263076782227,14799296,094028,095504,4,1/1,1,汽车零部,20260820
41,002579,中京电子,10.0,15.29,495325952,8920367859.26,9366938760.96,5.699924468994141,185184620,094045,094045,0,1/1,1,元件,20260820
42,603519,立霸股份,9.980039596557617,16.53,333642624,4402399178.67,4402399178.67,7.66655969619751,13460379,094200,110633,2,1/1,1,家电零部,20260820
43,603882,金域医学,10.01430606842041,30.76,331003648,14153739588.52,14249824446.720001,2.3673391342163086,98259744,094202,094235,1,1/1,1,医疗服务,20260820
44,300109,新开源,19.969970703125,15.98,1362583744,8269738481.26,9218167317.44,16.784570693969727,18558213,094221,145118,8,1/1,1,化学制品,20260820
45,603958,哈森股份,10.011778831481934,18.68,299677168,4097644800.0,4097644800.0,7.694764137268066,66361914,094250,094250,0,4/3,1,服装家纺,20260820
46,600250,南京商旅,10.0,9.24,248528336,2890192572.96,2890192609.92,8.834385871887207,59698725,094317,102138,2,1/1,1,旅游及景,20260820
47,603016,新宏泰,10.003585815429688,30.68,157191578,4545548800.0,4545548800.0,3.528297185897827,43458220,094402,100835,2,1/1,1,电网设备,20260820
48,300363,博腾股份,20.0,24.48,1283285648,12131168676.48,13303464468.48,11.006208419799805,164286406,094557,094557,0,1/1,1,医疗服务,20260820
49,603177,德创环保,10.0,11.0,73558904,2246112000.0,2246112000.0,3.3764545917510986,41774150,094728,094728,0,1/1,1,环境治理,20260820
50,002437,誉衡药业,10.0,4.73,2222111536,9933727715.230001,10547276245.44,22.95690155029297,254354288,094818,094818,0,10/6,1,化学制药,20260820
51,603637,镇海股份,10.015649795532227,14.06,153321761,3355923430.62,3355923430.62,4.675266265869141,48580112,095037,095037,0,1/1,1,专业工程,20260820
52,603716,塞力医疗,9.980928421020508,17.3,350012624,3906180321.0,3906180321.0,9.145796775817871,55973907,095046,095046,0,1/1,1,医药商业,20260820
53,000007,全新好,10.009099960327148,12.09,214508937,4188556851.96,4188556900.32,5.228774070739746,64290980,095203,104209,2,3/2,1,一般零售,20260820
54,002552,宝鼎科技,10.0096435546875,57.04,2128262368,21019427604.56,22130683109.12,10.4503812789917,65533256,095203,140630,5,15/8,1,元件,20260820
55,300765,石药创新,20.0,51.78,3228159920,72729822640.32,72729822640.32,4.593658924102783,234237237,095242,101954,1,1/1,1,化学制药,20260820
56,605116,奥锐特,10.0,22.0,175428024,8936031148.0,8936031104.0,2.008009910583496,42266400,095405,095405,0,1/1,1,化学制药,20260820
57,600539,狮头股份,10.028653144836426,15.36,432388000,3532800000.0,3532800000.0,12.486478805541992,38572032,095747,102626,2,1/1,1,互联网电,20260820
58,002491,通鼎互联,9.988584518432617,19.27,4235345280,22670553698.92,23701993937.92,19.102991104125977,235984274,100012,140612,13,1/1,1,通信设备,20260820
59,300601,康泰生物,19.983417510986328,14.47,1447691312,13028747368.24,16161981035.84,11.358240127563477,77645962,100036,130009,2,1/1,1,生物制品,20260820
60,001360,南矿集团,10.024301528930664,18.11,106572249,2272521650.94,3694440000.0,4.788166522979736,66385827,101327,101327,0,1/1,1,专用设备,20260820
61,601118,海南橡胶,9.929078102111816,6.2,1162765616,26532452341.4,26532452310.4,4.568532943725586,127146872,101729,133350,2,1/1,1,种植业,20260820
62,603578,三星新材,10.0,13.75,75630301,2479909190.0,3218332755.0,3.1493165493011475,43057080,102031,102031,0,1/1,1,家电零部,20260820
63,002811,郑中设计,9.991743087768555,13.32,214846231,3764058280.56,4102160400.0,5.86566686630249,84123658,102057,102057,0,1/1,1,装修装饰,20260820
64,603580,艾艾精工,10.001470565795898,74.79,957283136,9773048628.0,9773048628.0,10.11898422241211,41725341,103057,103057,0,4/3,1,塑料,20260820
65,605080,浙江自然,9.995076179504395,22.34,222597846,3135445808.0,3147911974.8,7.246250629425049,1840816,104150,145505,3,1/1,1,文娱用品,20260820
66,688433,华曙高科,20.0023250579834,103.25,1071039360,42908381727.75,42908382244.0,2.637620449066162,33105976,104245,105442,2,1/1,1,通用设备,20260820
67,300710,万隆光电,20.007436752319336,32.27,201260048,2406697019.51,3210551981.0000005,8.853050231933594,49507020,104512,104512,0,1/1,1,通信设备,20260820
68,603626,科森科技,9.993510246276855,16.95,814107504,9405210745.5,9405210847.199999,8.90273666381836,110161609,105149,112313,2,1/1,1,消费电子,20260820
69,002313,日海智能,10.025062561035156,8.78,179593968,3287050253.9999995,3287231999.9999995,5.598814010620117,1966720,110730,112206,2,1/1,1,通信设备,20260820
70,600327,大东方,10.129870414733887,4.24,215283196,3751465156.32,3751465164.8,5.872880458831787,10367308,111455,111558,1,1/1,1,一般零售,20260820
71,600211,西藏药业,10.013140678405762,41.86,596200864,13492281544.56,13492281712.0,4.501248836517334,42161224,112906,112906,0,1/1,1,生物制品,20260820
72,002903,宇环数控,10.007173538208008,30.67,638273888,3299047655.8300004,4774138205.0,20.08041763305664,65649135,130021,130306,2,1/1,1,通用设备,20260820
73,300009,安科生物,19.976360321044922,10.15,1966375312,12487009404.800001,16957612145.6,16.316110610961914,60124509,130033,140848,3,1/1,1,生物制品,20260820
74,600683,京投发展,10.020661354064941,10.65,795905648,7889281408.05,7889281440.0,10.396149635314941,64654020,130555,144452,5,9/5,1,房地产开,20260820
75,002172,澳洋健康,9.90099048614502,4.44,829644048,3397224841.2000003,3399851713.92,26.35906410217285,101419368,131045,131045,0,7/5,1,医疗服务,20260820
76,001333,光华股份,10.014873504638672,22.19,110018984,2840320000.0,2840320000.0,3.982527256011963,27082895,132736,135321,2,1/1,1,塑料,20260820
77,003010,若羽臣,9.996228218078613,29.16,437117568,6594306027.12,9070494203.52,6.867952346801758,46919373,141715,141715,0,1/1,1,互联网电,20260820
78,000523,红棉股份,9.968847274780273,3.53,646299424,4677815343.62,6479203677.92,15.011350631713867,22625711,142251,144927,1,1/1,1,综合Ⅱ,20260820
79,603666,亿嘉和,10.0,26.07,160637436,5358178049.4,5358178049.4,3.1280040740966797,49621638,145534,145534,0,1/1,1,自动化设,20260820
1,002953,日丰股份,10.03752326965332,11.73,274830864,3299517248.6400003,5766229271.04,8.330615997314453,96303464,092500,093024,1,2/2,2,电网设备,20260819
2,002333,罗普斯金,10.06944465637207,6.34,89434468,4225669995.42,4279023232.0,2.1164565086364746,86305259,092500,092500,0,1/1,1,装修建材,20260819
3,603395,红四方,10.015174865722656,29.0,340767024,1885000000.0,7540000000.0,18.110715866088867,121144919,092502,093208,1,3/3,3,农化制品,20260819
4,600127,金健米业,9.98593521118164,7.82,228896553,5018744764.76,5018744749.12,4.560832500457764,434089920,092502,092502,0,3/3,3,农产品加,20260819
5,600783,鲁信创投,10.027247428894043,20.19,896876320,15028614145.86,15028614186.240002,5.969210147857666,69036555,092502,093220,1,1/1,1,通用设备,20260819
6,000020,深华发Ａ,10.00800609588623,13.74,260630962,2489212472.34,3890635327.68,10.565042495727539,23029614,093000,093424,1,2/2,2,光学光电,20260819
7,601011,宝泰隆,10.144927024841309,3.04,220941870,5823620198.56,5823620213.76,3.8014347553253174,141757209,093002,093002,0,1/1,1,焦炭Ⅱ,20260819
8,603506,南都物业,10.0,11.88,89193465,2230800014.52,2230800014.52,4.0041937828063965,24378948,093014,093153,1,1/1,1,房地产服,20260819
9,600371,万向德农,9.950860023498535,8.95,468331760,2618573100.0,2618573100.0,18.174043655395508,9075926,093118,144630,5,2/2,2,种植业,20260819
10,001301,尚太科技,10.007059097290039,62.33,1006984592,16211346497.38,22726526250.079998,6.242081642150879,28398794,093121,145148,10,1/1,1,电池,20260819
11,002900,哈三联,9.992961883544922,15.63,321354304,2518343112.0,4944621522.72,12.879672050476074,148077057,093127,093227,1,1/1,1,化学制药,20260819
12,000505,京粮控股,10.014727592468262,7.47,498300320,4723881109.92,5430318412.32,10.736207008361816,59900025,093133,093133,0,3/3,3,农产品加,20260819
13,603102,百合股份,10.0,45.76,332757584,2928640000.0,2928640000.0,11.476014137268066,114928161,093233,093233,0,6/3,1,食品加工,20260819
14,603801,志邦家居,10.050251007080078,6.57,88350747,2853689243.31,2853689276.1600003,3.122469425201416,31448645,093238,093349,1,1/1,1,家居用品,20260819
15,000526,学大教育,9.98874568939209,39.09,359175440,4748399466.81,4763550750.81,7.69510555267334,94120902,093324,093445,1,2/2,2,教育,20260819
16,000560,我爱我家,10.185185432434082,2.38,1011651408,5565478141.719999,5606092018.24,18.32952308654785,36632633,093327,103524,4,1/1,1,房地产服,20260819
17,002412,汉森制药,10.065360069274902,8.42,262158048,4191854900.0,4236944000.0,6.379430294036865,86021043,093342,093454,1,1/1,1,中药Ⅱ,20260819
18,000736,中交发展,10.112359046936035,4.9,160065190,3660782164.9,3660782160.0000005,4.42814302444458,25509463,093348,093348,0,1/1,1,房地产服,20260819
19,301211,亨迪药业,19.966997146606445,14.54,804175808,6071851656.0,6071904000.0,13.694334030151367,12206577,093436,144245,4,1/1,1,化学制药,20260819
20,000723,美锦能源,9.887005805969238,3.89,713626176,17097234803.380001,17129624087.04,4.2342329025268555,48257784,093536,094654,2,1/1,1,焦炭Ⅱ,20260819
21,301130,西点药业,19.98562240600586,33.38,531752816,1969999476.8000002,2553392585.3,28.163236618041992,19976928,093542,140345,1,4/2,1,化学制药,20260819
22,603848,好太太,9.977494239807129,14.66,129214263,5899279451.26,5899279465.92,2.217052936553955,31070404,093616,100519,2,1/1,1,家居用品,20260819
23,001277,速达股份,10.010009765625,32.97,82519112,1501766652.33,2505720000.0,5.547394752502441,52843162,094227,094227,0,1/1,1,专用设备,20260819
24,001338,永顺泰,10.057143211364746,9.63,288564544,4831667931.42,4831667912.160001,6.050739288330078,10799082,094515,141857,7,1/1,1,农产品加,20260819
25,600403,大有能源,10.0,6.82,825534992,16305340581.640001,16305340568.0,5.202277660369873,192467581,094829,094829,0,1/1,1,煤炭开采,20260819
26,603290,斯达半导,10.001096725463867,100.31,2055796656,24021583374.46,24021583374.46,8.758039474487305,85393903,095313,104958,2,1/1,1,半导体,20260819
27,001400,江顺科技,9.996160507202148,85.94,516813280,3973135110.0,7218960000.0,13.545987129211426,40254038,095445,131215,2,1/1,1,专用设备,20260819
28,300069,金利华电,20.013851165771484,34.66,615058704,4055219999.9999995,4055219999.9999995,16.505449295043945,77711186,095927,100006,1,1/1,1,电网设备,20260819
29,601015,陕西黑猫,10.089020729064941,3.71,565578256,7577666240.69,7577666214.72,7.6814374923706055,40756783,101531,102146,1,1/1,1,焦炭Ⅱ,20260819
30,600610,中毅达,10.014103889465332,7.8,360766880,5528068299.0,8355941942.4,6.71243143081665,51554427,102435,103026,2,1/1,1,化学原料,20260819
31,603366,日出东方,9.942362785339355,7.63,296530384,6203557010.63,6203556972.48,4.9358930587768555,52324395,110113,110113,0,1/1,1,厨卫电器,20260819
32,002040,南 京 港,9.951457023620605,9.06,278959264,4403843531.7,4403843486.400001,6.485558986663818,15963448,112209,132000,3,1/1,1,航运港口,20260819
33,000059,华锦股份,9.978307723999023,5.07,403313488,8109023844.09,8109173698.080001,5.144987106323242,46325097,130551,133009,1,1/1,1,炼化及贸,20260819
34,300911,亿田智能,19.981998443603516,26.66,820474752,4568039597.86,4887934750.74,19.352800369262695,144761693,130754,130754,0,1/1,1,厨卫电器,20260819
35,002543,万和电气,10.029069900512695,7.57,254631803,5008449024.570001,5629052000.0,5.285464286804199,121869626,135157,135157,0,1/1,1,厨卫电器,20260819
36,603113,金能科技,10.04273509979248,5.15,187294643,4369726672.400001,4369726713.6,4.465234756469727,35513689,141202,141202,0,1/1,1,化学原料,20260819
1,603089,正裕工业,9.972041130065918,11.8,56736937,2832392562.4,3253486937.6000004,2.003145217895508,54495763,092500,092500,0,3/3,3,汽车零部,20260818
2,002820,桂发祥,10.044842720031738,12.27,50512768,2464653979.65,2464653979.65,2.0494871139526367,150905417,092500,092500,0,3/3,3,休闲食品,20260818
3,000153,丰原药业,10.049423217773438,6.68,70646077,3065241559.96,3104099273.6,2.3047473430633545,109721939,092500,092500,0,1/1,1,化学制药,20260818
4,002953,日丰股份,10.010319709777832,10.66,62896804,2998538266.88,5240239047.68,2.0975821018218994,112156386,092500,092500,0,1/1,1,电网设备,20260818
5,000620,盈新发展,10.0,3.41,1213375824,15930663459.150002,20022889722.88,7.65104866027832,184542611,092500,093221,1,3/2,1,房地产开,20260818
6,000526,学大教育,9.996905326843262,35.54,113823958,4317168509.86,4330943813.86,2.6365418434143066,329441584,092500,092500,0,1/1,1,教育,20260818
7,603958,哈森股份,10.011919021606445,18.46,20300462,4049385600.0,4049385600.0,0.5013220310211182,66446770,092501,092501,0,2/2,2,服装家纺,20260818
8,600613,神奇制药,10.070921897888184,7.76,560836352,3719523029.2799997,4144395864.3199997,15.084710121154785,92817360,092502,104923,1,4/4,4,化学制药,20260818
9,002515,金字火腿,9.974746704101562,8.71,1235081872,9597130258.04,10544449333.6,13.091913223266602,203600605,093003,112354,1,1/1,1,食品加工,20260818
10,002284,亚太股份,10.010764122009277,10.22,527236384,7482964916.56,7553605597.440001,7.2055816650390625,84447860,093009,101757,1,1/1,1,汽车零部,20260818
11,603395,红四方,10.016695022583008,26.36,127945512,1713400000.0,6853600000.0,7.492656707763672,105694189,093011,093011,0,2/2,2,农化制品,20260818
12,600127,金健米业,10.061920166015625,7.11,383381056,4563078679.9800005,4563078665.76,8.53816032409668,225045904,093057,093057,0,2/2,2,农产品加,20260818
13,603936,博敏电子,10.011507987976074,19.12,1871916320,12053209836.480001,12339053760.0,15.591690063476562,38358696,093104,142840,16,2/2,2,元件,20260818
14,001229,魅视科技,9.993425369262695,50.19,266312190,3701572978.95,7198857099.0,7.237887382507324,30539611,093109,111000,6,2/2,2,计算机设,20260818
15,300313,天山生物,20.03727912902832,12.88,187806822,2541903922.32,3088353442.7200003,7.637241840362549,98101679,093130,093130,0,2/2,2,养殖业,20260818
16,002743,富煌钢构,10.098522186279297,4.47,62818171,1942532271.6599998,1945650105.6,3.2784056663513184,19471767,093142,093142,0,1/1,1,专业工程,20260818
17,600371,万向德农,10.0,8.14,87294607,2381584920.0,2381584920.0,3.7012434005737305,14805154,093212,093333,2,1/1,1,种植业,20260818
18,002365,永安药业,9.971712112426758,15.55,340236880,3814235661.8500004,4582312812.8,9.040070533752441,164733590,093221,093221,0,1/1,1,化学制药,20260818
19,603708,家家悦,9.957173347473145,10.27,209247176,6555738192.25,6555738161.44,3.2167739868164062,14407351,093259,094602,3,1/1,1,一般零售,20260818
20,600367,红星发展,10.014389038085938,38.23,2109353040,12309034747.859999,13041434154.079998,17.510454177856445,93265908,093302,130556,5,1/1,1,化学原料,20260818
21,600353,旭光电子,9.991209983825684,37.54,2426645584,31113570908.86,31113570646.079998,7.850417613983154,129765306,093305,133020,10,3/3,3,其他电子,20260818
22,300684,中石科技,20.00494956970215,97.0,4847927808,19843792169.0,29052393952.0,24.549535751342773,89133882,093312,142703,7,3/3,3,电子化学,20260818
23,301106,骏成科技,20.0,21.18,116044806,3027909087.42,3027909087.42,3.961585521697998,94332415,093330,093330,0,1/1,1,光学光电,20260818
24,603071,物产环能,10.0,13.2,139507729,7364998634.4,7364998713.599999,1.9169758558273315,61071120,093526,094120,1,1/1,1,贸易Ⅱ,20260818
25,603580,艾艾精工,10.0,64.02,476193664,8365698263.999999,8365698263.999999,5.778369426727295,22816728,093535,094605,3,2/2,2,塑料,20260818
26,002124,天邦食品,10.132158279418945,2.5,258215622,4930421582.5,5554834600.0,5.336973190307617,51139997,093536,093536,0,1/1,1,养殖业,20260818
27,603823,百合花,10.001280784606934,85.9,1120552688,35765985773.600006,35765986460.8,3.1786246299743652,75160782,093552,103152,17,12/6,2,化学制品,20260818
28,600108,亚盛集团,9.876543045043945,3.56,295959392,6931017830.76,6931017827.2,4.376334190368652,132584364,093622,093725,1,1/1,1,种植业,20260818
29,600707,彩虹股份,9.979633331298828,10.8,3553079936,38746833105.600006,38754609062.4,9.315256118774414,74009160,093627,143442,6,1/1,1,光学光电,20260818
30,600227,赤天化,9.970674514770508,3.75,691861168,4790999261.25,6332728800.0,14.655324935913086,41691375,093755,093755,0,1/1,1,农化制品,20260818
31,600313,农发种业,10.064934730529785,6.78,627830912,7337306935.14,7874115503.04,8.755256652832031,100017170,093808,093905,1,2/2,2,种植业,20260818
32,603065,宿迁联盛,10.024301528930664,18.11,1120376736,7587502728.92,7587502656.48,15.121910095214844,8285325,093853,145114,2,1/1,1,化学制品,20260818
33,603406,天富龙,10.011164665222168,29.56,133239315,1735758145.24,11824295600.0,7.847148418426514,46491968,094034,095125,1,1/1,1,化学纤维,20260818
34,002638,勤上股份,10.0,3.85,91692621,5207818034.650001,5530888255.2,1.8103446960449219,42306872,094118,094118,0,1/1,1,照明设备,20260818
35,688112,鼎阳科技,20.003437042236328,69.83,331862560,11144650339.89,11144650339.89,3.1674084663391113,52731146,094214,094214,0,1/1,1,通用设备,20260818
36,301129,瑞纳智能,20.0,26.46,278797248,1785322350.0,3595051404.0,16.424266815185547,11990613,094412,095257,1,1/1,1,通用设备,20260818
37,603221,爱丽家居,10.011000633239746,30.0,939908336,7268100000.0,7268100000.0,13.351289749145508,25826940,094449,142040,7,24/13,2,家居用品,20260818
38,000735,罗 牛 山,9.964412689208984,6.18,706971856,7112546655.059999,7116353949.12,10.370805740356445,106127978,094521,094521,0,2/2,2,养殖业,20260818
39,605577,龙版传媒,10.0204496383667,10.76,118868379,4782222228.2,4782222260.48,2.5432424545288086,44135368,094713,095610,1,1/1,1,出版,20260818
40,000852,石化机械,10.076045989990234,5.79,162804627,5501998874.67,5533909133.76,3.0464282035827637,40268685,094806,094806,0,1/1,1,专用设备,20260818
41,601116,三江购物,10.0,11.77,278596848,6446174768.0,6446174768.0,4.414055347442627,106434250,094830,094830,0,1/1,1,一般零售,20260818
42,300970,华绿生物,20.0,21.66,230669295,2652930077.58,3437178831.0,9.087112426757812,26934426,094842,095618,1,1/1,1,种植业,20260818
43,603739,蔚蓝生物,10.039840698242188,13.81,129767698,3494328639.46,3494328639.46,3.8100554943084717,31283793,095355,095413,1,1/1,1,化学制品,20260818
44,002041,登海种业,9.988776206970215,9.8,448275760,8624000000.0,8624000000.0,5.371316909790039,59865240,095406,095654,1,1/1,1,种植业,20260818
45,001366,播恩集团,10.032626152038574,13.49,60022417,2167573200.0,2167573200.0,2.8765602111816406,47634431,095448,095448,0,1/1,1,饲料,20260818
46,600722,金牛化工,9.966216087341309,13.02,1598030880,8857762181.52,8857762233.6,18.761354446411133,63258425,100031,100031,0,1/1,1,化学原料,20260818
47,000019,深粮控股,9.952607154846191,6.96,370254384,2896796592.72,8021645326.08,13.110407829284668,12345306,100406,130009,2,1/1,1,农产品加,20260818
48,603400,华之杰,10.009140968322754,48.14,340278496,1744115810.5,6250019810.5,19.9439640045166,34233461,101114,130055,2,1/1,1,通用设备,20260818
49,000716,黑芝麻,10.03787899017334,5.81,576452144,4274557235.97,4374256318.88,13.969982147216797,27138527,101733,101733,0,1/1,1,休闲食品,20260818
50,000020,深华发Ａ,10.044053077697754,12.49,81038091,2262755733.59,3536683787.68,3.71020245552063,104071651,101739,101739,0,1/1,1,光学光电,20260818
51,000505,京粮控股,10.048623085021973,6.79,508426816,4293862481.44,4935992238.24,12.212677955627441,30318708,101933,105236,1,2/2,2,农产品加,20260818
52,920087,秋乐种业,29.975021362304688,15.61,468511136,2560760011.25,2578772000.0,19.888774871826172,17901719,101947,135917,3,1/1,1,种植业,20260818
53,300189,神农种业,20.038536071777344,6.23,2291043056,5521340141.52,6379520000.0,44.11602783203125,100179864,102103,130503,1,1/1,1,种植业,20260818
54,600598,北大荒,9.967320442199707,13.46,1348672496,23927571575.140003,23927571507.84,5.761879920959473,102389775,102225,131354,3,1/1,1,种植业,20260818
55,605268,王力安防,9.956709861755371,10.16,81393973,4475988000.0,4475988000.0,1.868707299232483,43363896,103109,103412,2,1/1,1,家居用品,20260818
56,000678,襄阳轴承,10.052355766296387,10.51,454335968,4830519986.47,4830519933.92,9.992947578430176,35890788,103857,103939,1,1/1,1,汽车零部,20260818
57,603280,南方路机,10.015060424804688,29.22,160333534,3167642809.74,3167642809.74,5.248626232147217,23180255,104954,110336,1,1/1,1,工程机械,20260818
58,002553,南方精工,9.98743724822998,17.51,424510656,4486230778.89,6188202656.320001,9.809626579284668,92113106,110600,110600,0,1/1,1,汽车零部,20260818
59,000597,东北制药,9.980039596557617,5.51,441210320,7764712590.87,7862374778.719999,5.8474931716918945,62369546,112418,112418,0,1/1,1,化学制药,20260818
60,000007,全新好,9.97177791595459,11.69,126807213,4049977634.3599997,4049977681.12,3.287419080734253,19618169,130045,130045,0,1/1,1,一般零售,20260818
61,600737,中粮糖业,9.992706298828125,15.08,1610815120,32253831278.24,32253831217.920002,5.207317352294922,72543078,130459,135556,2,1/1,1,农产品加,20260818
62,603112,华翔股份,10.013262748718262,16.59,320392224,8869122515.19,8957959758.72,3.7275004386901855,67466553,131231,131231,0,1/1,1,家电零部,20260818
63,600113,浙江东日,10.0,35.2,359215200,14482376832.000002,14825418291.2,2.627565860748291,91871894,133618,133618,0,1/1,1,一般零售,20260818
64,605333,沪光股份,10.023585319519043,18.66,100725791,8658993975.960001,8658993864.0,1.2214022874832153,20818962,134152,134152,0,1/1,1,汽车零部,20260818
65,003043,华亚智能,10.0,79.53,651033136,7477187438.82,11453123412.06,9.06067180633545,69843246,134857,134857,0,1/1,1,半导体,20260818
66,300598,诚迈科技,20.013874053955078,34.6,768504944,7505465735.0,7507568238.6,10.854410171508789,63411420,135248,140503,2,1/1,1,软件开发,20260818
67,600536,中国软件,9.993614196777344,34.45,1665230400,29063945582.750004,32168948094.4,6.001779556274414,190791644,140601,140855,1,1/1,1,IT服务Ⅱ,20260818
68,600354,敦煌种业,10.078740119934082,6.99,830720656,3689336539.2000003,3689336539.2000003,23.371610641479492,64843343,142532,142532,0,1/1,1,种植业,20260818
69,688152,麒麟信安,20.0,34.98,225672003,3564394698.4799995,3564394698.4799995,6.7923126220703125,55147054,142650,142650,0,1/1,1,软件开发,20260818
70,600359,新农开发,10.0,6.93,246587204,2643883842.6,2643883814.88,9.63263988494873,13185011,142658,142658,0,1/1,1,种植业,20260818
71,601702,华峰铝业,10.013175010681152,16.7,409830816,16675461020.0,16675461153.599998,2.5543441772460938,83546760,143001,143001,0,1/1,1,工业金属,20260818
72,002025,航天电器,10.006138801574707,71.68,1964882080,32533494712.320004,32544137543.680004,6.42111349105835,152452608,143500,143500,0,1/1,1,军工电子,20260818
73,002819,东方中科,9.995171546936035,22.78,184788333,5415751051.08,6825117986.88,3.6210193634033203,75902960,143918,143918,0,1/1,1,通用设备,20260818
74,000998,隆平高科,10.023866653442383,9.22,1022271728,12118865990.160002,13548311150.080002,8.710933685302734,180935806,144027,144027,0,1/1,1,种植业,20260818
75,601952,苏垦农发,9.964829444885254,9.38,557972544,12925640000.000002,12925640000.000002,4.489990711212158,97113297,144428,144428,0,1/1,1,种植业,20260818
76,600272,开开实业,9.984235763549805,20.93,1131763216,3348800000.0,5497305208.85,35.87782287597656,22156498,144813,144937,1,9/6,1,医药商业,20260818
77,002385,大北农,10.0977201461792,3.38,1049420944,12051770489.98,14467657251.84,8.991028785705566,27082334,145048,145048,0,1/1,1,饲料,20260818
78,000713,国投丰乐,9.98307991027832,6.5,297375904,3991097370.0,5188426568.0,7.715588092803955,3598140,145600,145600,0,1/1,1,种植业,20260818
79,605179,一鸣食品,10.0,38.61,1545436192,15482610000.0,15482610000.0,10.528051376342773,1471079,145659,150000,1,16/11,2,饮料乳品,20260818
